,Unnamed: 0,STATCD,STATNAME,DISTRICTS,BLOCKS,VILLAGES,CLUSTERS,TOTPOPULAT,P_URB_POP,POPULATION_0_6,GROWTHRATE,SEXRATIO,P_SC_POP,P_ST_POP,OVERALL_LI,FEMALE_LIT,MALE_LIT,AREA_SQKM,TOT_6_10_15,TOT_11_13_15,SCH1,SCH2,SCH3,SCH4,SCH5,SCH6,SCH7,SCH9,SCHTOT,SCH1G,SCH2G,SCH3G,SCH4G,SCH5G,SCH6G,SCH7G,SCH9G,SCHTOTG,SCH1P,SCH2P,SCH3P,SCH4P,SCH5P,SCH6P,SCH7P,SCH9P,SCHTOTP,SCH1M,SCH2M,SCH3M,SCH4M,SCH5M,SCH6M,SCH7M,SCH9M,SCHTOTM,SCH1GR,SCH2GR,SCH3GR,SCH4GR,SCH5GR,SCH6GR,SCH7GR,SCH9GR,SCHTOTGR,SCH1GA,SCH2GA,SCH3GA,SCH4GA,SCH5GA,SCH6GA,SCH7GA,SCHTOTGA,SCH1PR,SCH2PR,SCH3PR,SCH4PR,SCH5PR,SCH6PR,SCH7PR,SCHTOTPR,SCHBOY1,SCHBOY2,SCHBOY3,SCHBOY4,SCHBOY5,SCHBOY6,SCHBOY7,SCHBOY9,SCHBOYTOT,SCHGIR1,SCHGIR2,SCHGIR3,SCHGIR4,SCHGIR5,SCHGIR6,SCHGIR7,SCHGIR9,SCHGIRTOT,ENR1,ENR2,ENR3,ENR4,ENR5,ENR6,ENR7,ENR9,ENRTOT,ENR1G,ENR2G,ENR3G,ENR4G,ENR5G,ENR6G,ENR7G,ENR9G,ENRTOTG,ENR1P,ENR2P,ENR3P,ENR4P,ENR5P,ENR6P,ENR7P,ENR9P,ENRTOTP,ENR1M,ENR2M,ENR3M,ENR4M,ENR5M,ENR6M,ENR7M,ENR9M,ENRTOTM,ENR1GR,ENR2GR,ENR3GR,ENR4GR,ENR5GR,ENR6GR,ENR7GR,ENR9GR,ENRTOTGR,ENR1PR,ENR2PR,ENR3PR,ENR4PR,ENR5PR,ENR6PR,ENR7PR,ENR9PR,ENRTOTPR,TCH1G,TCH2G,TCH3G,TCH4G,TCH5G,TCH6G,TCH7G,TCHTOTG,TCH1P,TCH2P,TCH3P,TCH4P,TCH5P,TCH6P,TCH7P,TCHTOTP,TCH1M,TCH2M,TCH3M,TCH4M,TCH5M,TCH6M,TCH7M,TCHTOTM,SCLS1,SCLS2,SCLS3,SCLS4,SCLS5,SCLS6,SCLS7,SCLSTOT,STCH1,STCH2,STCH3,STCH4,STCH5,STCH6,STCH7,STCHTOT,ROAD1,ROAD2,ROAD3,ROAD4,ROAD5,ROAD6,ROAD7,ROADTOT,SPLAY1,SPLAY2,SPLAY3,SPLAY4,SPLAY5,SPLAY6,SPLAY7,SPLAYTOT,SBNDR1,SBNDR2,SBNDR3,SBNDR4,SBNDR5,SBNDR6,SBNDR7,SBNDRTOT,SGTOIL1,SGTOIL2,SGTOIL3,SGTOIL4,SGTOIL5,SGTOIL6,SGTOIL7,SGTOILTOT,SBTOIL1,SBTOIL2,SBTOIL3,SBTOIL4,SBTOIL5,SBTOIL6,SBTOIL7,SBTOILTOT,SWAT1,SWAT2,SWAT3,SWAT4,SWAT5,SWAT6,SWAT7,SWATTOT,SELE1,SELE2,SELE3,SELE4,SELE5,SELE6,SELE7,SELETOT,SCOMP1,SCOMP2,SCOMP3,SCOMP4,SCOMP5,SCOMP6,SCOMP7,SCOMPTOT,SRAM1,SRAM2,SRAM3,SRAM4,SRAM5,SRAM6,SRAM7,SRAMTOT,SRAMN1,SRAMN2,SRAMN3,SRAMN4,SRAMN5,SRAMN6,SRAMN7,SRAMNTOT,ESTD1,ESTD2,ESTD3,ESTD4,ESTD5,ESTD6,ESTD7,ESTDTOT,MDM1,MDM2,MDM3,MDM4,MDM5,MDM6,MDM7,MDMTOT,KIT1,KIT2,KIT3,KIT4,KIT5,KIT6,KIT7,KITTOT,KITS1,KITS2,KITS3,KITS4,KITS5,KITS6,KITS7,KITSTOT,ENR501,ENR502,ENR503,ENR504,ENR505,ENR506,ENR507,ENR50TOT,SMC1,SMC2,SMC3,SMC4,SMC5,SMC6,SMC7,SMCTOT,CLS1,CLS2,CLS3,CLS4,CLS5,CLS6,CLS7,CLSTOT,TCH1,TCH2,TCH3,TCH4,TCH5,TCH6,TCH7,TCHTOT,TCHF1,TCHF2,TCHF3,TCHF4,TCHF5,TCHF6,TCHF7,TCHM1,TCHM2,TCHM3,TCHM4,TCHM5,TCHM6,TCHM7,ENRG1,ENRG2,ENRG3,ENRG4,ENRG5,ENRG6,ENRG7,ENRGTOT,PREP,PRESTD,PPFTCH,PPMTCH,PMTCH,PFTCH,PGRMTCH,PGRFTCH,GRMTCH,GRFTCH,PGCMTCH,PGCFTCH,PCMTCH,PCFTCH,TCHSCM1,TCHSCM2,TCHSCM3,TCHSCM4,TCHSCM5,TCHSCM6,TCHSCM7,TCHSCF1,TCHSCF2,TCHSCF3,TCHSCF4,TCHSCF5,TCHSCF6,TCHSCF7,TCHSTM1,TCHSTM2,TCHSTM3,TCHSTM4,TCHSTM5,TCHSTM6,TCHSTM7,TCHSTF1,TCHSTF2,TCHSTF3,TCHSTF4,TCHSTF5,TCHSTF6,TCHSTF7,TCHOBCM1,TCHOBCM2,TCHOBCM3,TCHOBCM4,TCHOBCM5,TCHOBCM6,TCHOBCM7,TCHOBCF1,TCHOBCF2,TCHOBCF3,TCHOBCF4,TCHOBCF5,TCHOBCF6,TCHOBCF7,TCH_TRNRM1,TCH_TRNRM2,TCH_TRNRM3,TCH_TRNRM4,TCH_TRNRM5,TCH_TRNRM6,TCH_TRNRM7,TCH_TRNRF1,TCH_TRNRF2,TCH_TRNRF3,TCH_TRNRF4,TCH_TRNRF5,TCH_TRNRF6,TCH_TRNRF7,C1_B,C2_B,C3_B,C4_B,C5_B,C6_B,C7_B,C8_B,C9_B,C1_G,C2_G,C3_G,C4_G,C5_G,C6_G,C7_G,C8_G,C9_G,C15A,C68A,C1_BD,C2_BD,C3_BD,C4_BD,C5_BD,C6_BD,C7_BD,C8_BD,C1_GD,C2_GD,C3_GD,C4_GD,C5_GD,C6_GD,C7_GD,C8_GD,C1_BR,C2_BR,C3_BR,C4_BR,C5_BR,C6_BR,C7_BR,C8_BR,C9_BR,C1_GR,C2_GR,C3_GR,C4_GR,C5_GR,C6_GR,C7_GR,C8_GR,C9_GR,SCPTOT,SCPTOT_G,SCUTOT,SCUTOT_G,STPTOT,STPTOT_G,STUTOT,STUTOT_G,OBPTOT,OBUTOT,OBPTOT_G,OBUTOT_G,MUPTOT,MUUTOT,MUPTOT_G,MUUTOT_G,BLC1,LVC1,HEC1,SPC1,LOC1,MEC1,LEC1,CPC1,AUC1,MUC1,BLC2,LVC2,HEC2,SPC2,LOC2,MEC2,LEC2,CPC2,AUC2,MUC2,BLC3,LVC3,HEC3,SPC3,LOC3,MEC3,LEC3,CPC3,AUC3,MUC3,BLC4,LVC4,HEC4,SPC4,LOC4,MEC4,LEC4,CPC4,AUC4,MUC4,BLC5,LVC5,HEC5,SPC5,LOC5,MEC5,LEC5,CPC5,AUC5,MUC5,BLC6,LVC6,HEC6,SPC6,LOC6,MEC6,LEC6,CPC6,AUC6,MUC6,BLC7,LVC7,HEC7,SPC7,LOC7,MEC7,LEC7,CPC7,AUC7,MUC7,BLC8,LVC8,HEC8,SPC8,LOC8,MEC8,LEC8,CPC8,AUC8,MUC8,TOTCLGD1G,TOTCLGD2G,TOTCLGD3G,TOTCLGD4G,TOTCLGD5G,TOTCLGD6G,TOTCLGD7G,TOTCLMI1G,TOTCLMI2G,TOTCLMI3G,TOTCLMI4G,TOTCLMI5G,TOTCLMI6G,TOTCLMI7G,TOTCLMJ1G,TOTCLMJ2G,TOTCLMJ3G,TOTCLMJ4G,TOTCLMJ5G,TOTCLMJ6G,TOTCLMJ7G,TOTCLOT1G,TOTCLOT2G,TOTCLOT3G,TOTCLOT4G,TOTCLOT5G,TOTCLOT6G,TOTCLOT7G,TCHBS1,TCHBS2,TCHBS3,TCHBS4,TCHBS5,TCHBS6,TCHBS7,TCHSEC1,TCHSEC2,TCHSEC3,TCHSEC4,TCHSEC5,TCHSEC6,TCHSEC7,TCHHS1,TCHHS2,TCHHS3,TCHHS4,TCHHS5,TCHHS6,TCHHS7,TCHGD1,TCHGD2,TCHGD3,TCHGD4,TCHGD5,TCHGD6,TCHGD7,TCHPG1,TCHPG2,TCHPG3,TCHPG4,TCHPG5,TCHPG6,TCHPG7,TCHMD1,TCHMD2,TCHMD3,TCHMD4,TCHMD5,TCHMD6,TCHMD7,TCHPD1,TCHPD2,TCHPD3,TCHPD4,TCHPD5,TCHPD6,TCHPD7,TCHNR1,TCHNR2,TCHNR3,TCHNR4,TCHNR5,TCHNR6,TCHNR7,TCHCON1,TCHCON2,TCHCON3,TCHCON4,TCHCON5,TCHCON67,TCHCON8,TCHCON9,TCHM1,TCHM2,TCHM3,TCHM4,TCHM5,TCHM6,TCHM7,TCHF1,TCHF2,TCHF3,TCHF4,TCHF5,TCHF6,TCHF7,TCHN1,TCHN2,TCHN3,TCHN4,TCHN5,TCHN6,TCHN7,TCHCM1,TCHCM2,TCHCM3,TCHCM4,TCHCM5,TCHCM6,TCHCM7,TCHCF1,TCHCF2,TCHCF3,TCHCF4,TCHCF5,TCHCF6,TCHCF7,TCHCN1,TCHCN2,TCHCN3,TCHCN4,TCHCN5,TCHCN6,TCHCN7,TLM_R1,TLM_R2,TLM_R3,TLM_R4,TLM_R5,TLM_R6,TLM_R7,CONTI_R1,CONTI_R2,CONTI_R3,CONTI_R4,CONTI_R5,CONTI_R6,CONTI_R7,TLME,TLMR,CONTIE,CONTIR,PIDAY30,PIDAYSCH,UIDAY35,UIDAYSCH,M1,M2,M3,M4,M5,ENRE11,ENRE12,ENRE13,ENRE14,ENRE15,ENRE16,ENRE17,ENRE21,ENRE22,ENRE23,ENRE24,ENRE25,ENRE26,ENRE27,ENRE31,ENRE32,ENRE33,ENRE34,ENRE35,ENRE36,ENRE37,ENRE41,ENRE42,ENRE43,ENRE44,ENRE45,ENRE46,ENRE47,ENRE51,ENRE52,ENRE53,ENRE54,ENRE55,ENRE56,ENRE57,PTXT_ALL,PTXT_SC,PTXT_ST,PUNI_ALL,PUNI_SC,PUNI_ST,UTXT_ALL,UTXT_SC,UTXT_ST,UUNI_ALL,UUNI_SC,UUNI_ST,TCH_5556M,TCH_5556F,TCH_5556T,TCH_5758M,TCH_5758F,TCH_5758T,TCH_5960M,TCH_5960F,TCH_5960T,PPTR30,UPTR35,PSCR30,USCR35,NOTCH_ASS,TCHINV,Unnamed: 0,STATCD,STATNAME,SCH1,SCH2,SCH3,SCH4,SCH5,SCH6,SCH7,SCH9,SCHTOT,SCH1GA,SCH2GA,SCH3GA,SCH4GA,SCH5GA,SCH6GA,SCH7GA,SCH9GA,SCHTOTGA,SCHBOY1,SCHBOY2,SCHBOY3,SCHBOY4,SCHBOY5,SCHBOY6,SCHBOY7,SCHBOY9,SCHBOYTOT,SCHGIR1,SCHGIR2,SCHGIR3,SCHGIR4,SCHGIR5,SCHGIR6,SCHGIR7,SCHGIR9,SCHGIRTOT,ENR1,ENR2,ENR3,ENR4,ENR5,ENR6,ENR7,ENR9,ENRTOT,TCH1,TCH2,TCH3,TCH4,TCH5,TCH6,TCH7,TCH9,TCHTOT,SCLS1,SCLS2,SCLS3,SCLS4,SCLS5,SCLS6,SCLS7,SCLSTOT,STCH1,STCH2,STCH3,STCH4,STCH5,STCH6,STCH7,STCHTOT,ROAD1,ROAD2,ROAD3,ROAD4,ROAD5,ROAD6,ROAD7,ROADTOT,SPLAY1,SPLAY2,SPLAY3,SPLAY4,SPLAY5,SPLAY6,SPLAY7,SPLAYTOT,SBNDR1,SBNDR2,SBNDR3,SBNDR4,SBNDR5,SBNDR6,SBNDR7,SBNDRTOT,SGTOIL1,SGTOIL2,SGTOIL3,SGTOIL4,SGTOIL5,SGTOIL6,SGTOIL7,SGTOILTOT,SBTOIL1,SBTOIL2,SBTOIL3,SBTOIL4,SBTOIL5,SBTOIL6,SBTOIL7,SBTOILTOT,SWAT1,SWAT2,SWAT3,SWAT4,SWAT5,SWAT6,SWAT7,SWATTOT,SELE1,SELE2,SELE3,SELE4,SELE5,SELE6,SELE7,SELETOT,SCOMP1,SCOMP2,SCOMP3,SCOMP4,SCOMP5,SCOMP6,SCOMP7,SCOMPTOT,SRAM1,SRAM2,SRAM3,SRAM4,SRAM5,SRAM6,SRAM7,SRAM9,SRAMTOT,SRAMN1,SRAMN2,SRAMN3,SRAMN4,SRAMN5,SRAMN6,SRAMN7,SRAMN9,SRAMNTOT,ESTD1,ESTD2,ESTD3,ESTD4,ESTD5,ESTD6,ESTD7,ESTDTOT,MDM1,MDM2,MDM3,MDM4,MDM5,MDM6,MDM7,MDMTOT,KIT1,KIT2,KIT3,KIT4,KIT5,KIT6,KIT7,KITTOT,KITS1,KITS2,KITS3,KITS4,KITS5,KITS6,KITS7,KITSTOT,ENR501,ENR502,ENR503,ENR504,ENR505,ENR506,ENR507,ENR509,ENR50TOT,SMC1,SMC2,SMC3,SMC4,SMC5,SMC6,SMC7,SMCTOT,CLS1,CLS2,CLS3,CLS4,CLS5,CLS6,CLS7,CLSTOT,TCHF1,TCHF2,TCHF3,TCHF4,TCHF5,TCHF6,TCHF7,TCHF9,TCHFTOT,TCHM1,TCHM2,TCHM3,TCHM4,TCHM5,TCHM6,TCHM7,ENRG1,ENRG2,ENRG3,ENRG4,ENRG5,ENRG6,ENRG7,ENRG9,ENRGTOT,C1_B,C2_B,C3_B,C4_B,C5_B,C6_B,C7_B,C8_B,C9_B,C1_G,C2_G,C3_G,C4_G,C5_G,C6_G,C7_G,C8_G,C9_G,Unnamed: 255
0,2014-15,1.0,JAMMU & KASHMIR,22.0,201.0,7262.0,1619.0,12549.0,20.05,16.01,23.71,883.0,7.4,11.9,68.74,58.01,78.26,222236.0,1446872.0,859293.0,14640.0,10075.0,499.0,134.0,96.0,2693.0,406.0,0.0,28543.0,13255.0,7978.0,101.0,133.0,93.0,1413.0,405.0,0.0,23378.0,1385.0,2097.0,398.0,1.0,3.0,1280.0,1.0,0.0,5165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12507.0,7397.0,85.0,115.0,86.0,1282.0,371.0,0.0,21843.0,13255.0,7978.0,101.0,133.0,93.0,1413.0,405.0,23378.0,1174.0,1597.0,183.0,1.0,2.0,731.0,0.0,3688.0,14496.0,9941.0,490.0,37.0,92.0,2640.0,371.0,0.0,28067.0,14568.0,9983.0,493.0,126.0,93.0,2679.0,384.0,0.0,28326.0,400800.0,809729.0,181538.0,5742.0,6317.0,431991.0,16929.0,0.0,1853046.0,322869.0,524728.0,22690.0,5697.0,6052.0,126863.0,16848.0,0.0,1025747.0,77931.0,285001.0,158848.0,45.0,265.0,305128.0,81.0,0.0,827299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307677.0,481717.0,14647.0,4983.0,5837.0,114494.0,15455.0,0.0,944810.0,64537.0,216888.0,65214.0,45.0,116.0,168344.0,0.0,0.0,515144.0,27631.0,45200.0,1971.0,839.0,1839.0,15535.0,4806.0,97821.0,8039.0,20606.0,8791.0,5.0,28.0,19986.0,6.0,57461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2220.0,133.0,2.0,3.0,11.0,15.0,6.0,2390.0,1424.0,21.0,0.0,1.0,0.0,0.0,0.0,1446.0,10933.0,8423.0,482.0,125.0,89.0,2394.0,387.0,22833.0,3066.0,4430.0,460.0,43.0,77.0,2070.0,236.0,10382.0,2911.0,3813.0,444.0,55.0,66.0,1779.0,261.0,9329.0,7747.0,7712.0,479.0,103.0,91.0,2466.0,363.0,18961.0,10808.0,9157.0,488.0,32.0,92.0,2586.0,366.0,23529.0,12761.0,9364.0,498.0,126.0,95.0,2648.0,396.0,25888.0,1573.0,2420.0,481.0,55.0,82.0,1981.0,261.0,6853.0,547.0,1995.0,446.0,15.0,75.0,1495.0,143.0,4716.0,941.0,1770.0,67.0,16.0,33.0,550.0,153.0,3530.0,4785.0,4352.0,154.0,49.0,48.0,1243.0,241.0,10872.0,10629.0,2061.0,60.0,111.0,4.0,199.0,5.0,13069.0,13228.0,7958.0,80.0,105.0,78.0,1404.0,394.0,23247.0,6347,5488.0,67.0,51.0,58.0,1152.0,259.0,13422.0,11867.0,7672.0,80.0,94.0,76.0,1383.0,384.0,21556.0,13215.0,3495.0,28.0,109.0,54.0,347.0,280.0,17528.0,12781.0,7773.0,85.0,130.0,79.0,1366.0,400.0,22614.0,39551.0,59397.0,8016.0,581.0,487.0,24036.0,1998.0,134066.0,35670.0,65806.0,10762.0,844.0,1867.0,35521.0,4812.0,155282.0,14891.0,27693.0,6804.0,721.0,623.0,17572.0,1540.0,20779.0,38113.0,3958.0,123.0,1244.0,17949.0,3272.0,199275.0,391229.0,79089.0,4748.0,2421.0,197417.0,7982.0,882161.0,17846.0,340376.0,14026.0,10172.0,24277.0,33184.0,33328.0,23523.0,56516.0,33843.0,4193.0,3648.0,10513.0,6068.0,1006.0,1465.0,240.0,1.0,102.0,833.0,65.0,889.0,1394.0,241.0,4.0,50.0,799.0,24.0,2798.0,4200.0,220.0,4.0,73.0,1546.0,350.0,1244.0,2166.0,116.0,85.0,17.0,770.0,122.0,2606.0,3609.0,120.0,14.0,68.0,1010.0,328.0,1081.0,1262.0,175.0,41.0,25.0,567.0,68.0,1896.0,2865.0,3.0,17.0,25.0,684.0,325.0,818.0,1146.0,2.0,25.0,6.0,184.0,98.0,154091,131647,127310,120531,117320,107790,105039,107157,102865,139698,119817,116564,110087,106858,97842,94915,96380,89702,1044217,485068,2217,1899,1988,1823,1697,2004,1373,1359,1463,1273,1453,1294,1231,1087,1034,1075,1243,642,618,482,523,877,786,1546,3669,1119,629,557,441,451,540,451,1003,2675,100857,47489,53331,25031,206148,98442,81644,38157,113595,54266,55530,26609,837226,395150,406866,191939,65,848,263,564,599,377,606,53,14,291,37,754,288,476,466,292,547,34,22,256,55,831,316,505,516,306,549,53,28,282,28,835,238,460,506,263,522,31,21,213,28,799,258,403,474,257,433,30,16,230,22,1366,232,280,437,193,375,34,7,145,16,833,171,283,378,177,383,29,11,126,15,896,191,277,389,168,334,29,17,118,29907,43264,7829,452,399,20532,1362,7096,11388,154,109,57,2461,482,2572,4767,52,20,31,1049,154,2290,4590,1430,87,283,3347,577,11,26,0,0,0,5,0,1318,2414,251,15,17,953,89,8853,12013,766,81,72,4491,236,10362,25976,4578,183,397,16565,2125,5921,15034,4446,178,1208,11000,2126,131,340,141,6,67,300,48,0,1,5,0,1,2,0,0,0,0,0,0,0,0,1,408,6116,9263,6586,156,0,0,15155,31840,3751,117,1177,16838,3163,11441,23964,6436,346,585,16478,1461,0,0,0,0,0,0,0,5624,6273,207,6,67,1111,109,3450,3729,368,375,38,1094,79,0,0,0,0,0,0,0,3469,2315,21,23,8,291,50,4404,3318,20,17,14,418,89,10756517,11938023,49400095,62809172,5677389,27889,2832894,13898,19,4,18,0,0,400056,809407,181401,5742,6087,431886,16929,440,133,137,0,230,105,0,304,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666960,62349,165887,144396,10678,46026,328761,34962,65781,72451,6653,18629,1888,1508,3396,973,628,1601,158,62,220,882,64,2251,1042,23725,1860,2013-14,1.0,JAMMU & KASHMIR,14626.0,9957.0,501.0,136.0,105.0,2583.0,399.0,0.0,28307.0,13288.0,7867.0,115.0,135.0,103.0,1328.0,398.0,0.0,23234.0,14476.0,9807.0,491.0,40.0,100.0,2531.0,360.0,0.0,27805.0,14556.0,9866.0,495.0,126.0,100.0,2562.0,374.0,0.0,28079.0,400015.0,825271.0,168486.0,6052.0,7212.0,413713.0,20429.0,0.0,1841178.0,35273.0,64915.0,10591.0,864.0,1905.0,33654.0,4570.0,0.0,151772.0,2430.0,190.0,2.0,4.0,15.0,10.0,6.0,2657.0,1702.0,23.0,0.0,1.0,0.0,0.0,0.0,1726.0,11171.0,8416.0,485.0,128.0,96.0,2324.0,378.0,22998.0,3097.0,4422.0,452.0,41.0,83.0,1995.0,237.0,10327.0,2855.0,3689.0,437.0,49.0,75.0,1738.0,246.0,9089.0,7700.0,7351.0,469.0,103.0,94.0,2281.0,354.0,18352.0,10721.0,8822.0,483.0,34.0,97.0,2434.0,355.0,22946.0,12584.0,9202.0,495.0,129.0,102.0,2518.0,391.0,25421.0,1355.0,2089.0,471.0,49.0,82.0,1770.0,215.0,6031.0,527.0,1886.0,436.0,12.0,75.0,1409.0,130.0,4475.0,247.0,513.0,25.0,7.0,12.0,171.0,37.0,0.0,1012.0,454.0,779.0,34.0,9.0,18.0,247.0,66.0,0.0,1607.0,10482.0,1876.0,53.0,109.0,4.0,191.0,4.0,12719.0,13216.0,7839.0,80.0,103.0,88.0,1313.0,392.0,23031.0,5084,4937.0,61.0,42.0,47.0,971.0,202.0,11344.0,11579.0,7466.0,80.0,92.0,83.0,1285.0,361.0,20946.0,13144.0,3201.0,21.0,103.0,56.0,287.0,233.0,478.0,17045.0,11051.0,6957.0,79.0,113.0,76.0,1200.0,374.0,19850.0,38292.0,56977.0,7865.0,555.0,527.0,23136.0,1966.0,129318.0,14544.0,26847.0,6663.0,733.0,612.0,16747.0,1363.0,0.0,67509.0,20729.0,38068.0,3928.0,131.0,1293.0,16907.0,3207.0,198336.0,398360.0,73313.0,4865.0,2766.0,188632.0,9703.0,0.0,875975.0,149520.0,133015.0,124807.0,119404.0,113649.0,106604.0,106756.0,111448.0,105144.0,136035.0,121448.0,113902.0,108923.0,102759.0,96688.0,96490.0,99730.0,89995.0,0
